           5           1         426           2          17           2           9           3           6           3           2           1           3           2           2           3           3           3           3           2           3           4           3           2           4           3           3           1           2           3           4           3           4           2           2           3           3           4           4           3           1           5           3           4           3           3           4      28      13      15      28       8      17      19      44
           5           1         427           2          15           2          10           1           1           3           2           2           2           3           1           2           1           2           1           1           3           3           2           3           3           1           1           2           1           1           1           3           5           4           6           4           6           3           3           3           6           4           5           6           6           4           9      18       7      12      19      15      19      31      65
           5           1         428           2          17           2          10           1           1           4           2           2           1           3           4           4           2           2           1           3           4           4           3           3           2           4           1           2           1           3           1           4           4           3           2           1           5           1           5           5           2           3           5           4           5           3           7      24      11      17      28       9      17      22      48
           5           1         429           1          18           2          10           1           1           3           1           2           4           1           3           2           1           4           4           2           3           2           3           4           4           3           1           1           1           4           4           4           4           6           6           4           6           4           4           6           5           5           6           6           6           3           6      29      17       9      26      16      24      31      71
           5           1         430           1          16           2          10           1           1           2           2           1           1           1           1           3           1           2           2           1           1           3           2           3           3           3           2           1           1           2           1           2           6           6           6           5           6           1           1           4           5           5           6           4           6           6           8      20       7       9      16      18      17      32      67
           5           1         431           2          17           2          10           2           1           4           2           2           1           3           2           3           3           3           1           2           4           4           2           3           4           2           1           1           4           1           1           3           5           5           5           6           6           5           4           3           6           6           6           6           6           6          10      22       9      17      26      15      24      36      75
           5           1         432           1          17           2          10           1           1           2           2           2           1           2           2           4           1           4           1           2           1           3           2           3           3           4           1           1           1           2           1           1           4           3           3           2           2           1           2           3           5           5           2           2           5           2           8      19      10      11      21      10      10      21      41
           5           1         433           2          17           2          10           1           2           3           1           1           1           3           3           3           3           3           3           1           3           3           4           4           3           4           4           4           2           3           3           3           3           4           2           2           2           1           5           5           4           2           4           4           4           5           8      34      11      15      26       9      15      23      47
           5           1         434           2          17           2          10           1           1           3           2           1           2           4           2           4           1           2           2           2           4           4           2           2           2           3           1           1           1           2           1           3           5           5           5           2           6           3           4           5           5           5           6           4           5           6           8      18      10      17      27      15      20      31      66
           5           1         435           2          17           2          10           1           1           2           2           2           2           2           2           3           3           3           3           4           4           3           4           4           4           4           3           3           4           3           3           4           4           5           4           3           6           1           3           1           2           3           6           6           4           2          10      36      14      15      29      13      14      23      50
           5           1         436           1          16           2          10           1           6           2           2           2           1           3           1           1           1           2           1           1           2           1           2           1           1           1           1           1           1           2           1           1           6           6           6           1           4           1           2           4           5           2           4           1           5           5           8      12       6       8      14      18      12      22      52
           5           1         437           1          17           2          10           1           1           3           1           1           2           4           4           2           1           2           2           2           4           2           2           3           2           2           3           2           1           2           1           3           5           4           3           3           5           4           5           5           6           5           5           5           4           4           7      21      12      13      25      12      22      29      63
           5           1         438           2          16           2          10           2           1           1           2           2           2           1           1           1           1           2                       1           1           2           2           3           1           1           1           1           1           2           1           1           5           4           4           2           5           1           2           1           4           5           3           2           4           3           8      14               6              13      11      21      45
           5           1         439           1          17           2          10           1           1           2           2           2           1           3           3           3           1           3           1           2           3           3           4           4           2           3           2           1           2           3           1           1           5           5           4           3           6           1           1           6           4           4           6           3           6           5           8      23      10      13      23      14      17      28      59
           5           1         440           2          17           2          10           2           2           1           2           1           1           1           3           2           1           3           3           2           3           2           4           4           3           4           1           1           2           3           3           2           5           4           4           1           5           3           3           5           5           5           4           2           3           5           8      27      12       9      21      13      17      24      54
           5           1         441           1          18           2          10           3           2           1           1           2           1           3           3           3           1           2           1           1           3           2           2           3           3           2           2           1           3           2           1           3           5           5           4           3           4           2           6           3           5           4           5           5           4           2           7      22       8      12      20      14      18      25      57
           5           1         442           1          17           2          10           2           3           2           2           2           2           3           3           4           1           3           2           3           3           3           3           4           4           3           2           2           2           3           1           3           3           2           1           3           4           4           4           5           2           5           3           3           2           3           4      27      13      14      27       6      20      18      44
           5           1         443           1          17           2          10           1           1           1           2           2           1           2           1           2           1           2           1           1           2           2           3           3           2           2           3           1           1           2           2           1           5           5           5           2           4           5           5           5           6           6           3           5           6           6           8      20       6       9      15      15      21      32      68
           5           1         444           2          18           2          10           1           1           3           2           1           1           3           3           2           1           3           3           2           3           1           1           1           3           3           2           1           1           2           4           1           5           5           5           6           6           2           5           4           2                       6           6           3           6           6      19      12      10      22      15      23                
           5           1         445           2          15           2          10           1           1           3           2           2           2           3           1           3           3           4           1           3           4           1           3           4           3           4           3           4           4           3           4           4           3           3           3           1           5           1           2           3           2           2           2           3           2           1           5      36      11      14      25       9      12      12      33
           6           2         500           2          17           4          11           2           1           3           1           1           2           3           3           3           1           3           2                       1           3           2           3           4           3           2           3           2           4           4           4           5           3           4           4           5           1           2                       2           4           5           5           4           5           7      31              11              12              25        
           6           2         501           2          17           4          11           3           2           3           2           1           2           3           1           2           3           3           1           2           4           4           3           3           3           2           2           2                       3           2           2           5           4           4           1           6           3           4           4           4           4           4           4           3           2           8               9      16      25      13      18      21      52
           6           2         502           2          17           4          11           3           4           3           2           1           3           3           2           2           1           4           2           2           1           2           4           4           4           4           4           3           4           3           2           4           3           3           4           5           3           2           3           2           2           2           2           3           3           3           7      36      13       9      22      10      15      15      40
           6           2         503           2          17           4          11           3           2           3           2           2           1           3           1           2           1           1           1           1           2           2           2           2           4           3           1           1           3           2           1           2           1           2           1           1           6           2           2           5           4           5           4           2           3           3           3      21       5      10      15       4      16      21      41
           6           2         504           2          17           4          11           1           1           2           2           1           3           3           2           3           1           3           4           3           2           2           4           3           3           3           2           1           2           3           4           4           3           2           3           1           4           1           3           1           4           4           4           5           2           2           7      29      15      11      26       8      10      21      39
           6           2         505           2          16           4          11           1           1           2           2           2           1           4           2           2           1           2           1           2           4           2           2           3           2           2           1           1           1           2           2           3           5           4           6           5           5           4           5           4           5           5           5           5           5           5           8      19       8      13      21      15      23      30      68
           6           2         506           2          17           4          11           1           3           3           2           1           2           4           2           3           2           2           1           2           3           2           2           2           3           2           1           1           3           2           1           2           5           3           5           2           4           3           4           2           5           4           6           4           5           4           7      19       9      14      23      13      15      28      56
           6           2         507           1          17           4          11           2           1           2           2           1           2           1           3           1           1           2           1           2           1           1           2           2           1           2           1           1           1           3           1           3           5           4           6           3           6           2           5           3           5           5           6           4           5           5           7      17      10       5      15      15      19      30      64
           6           2         508           1          17           4          11           1           1           3           2           1           1           3           1           2           1           3           1           3           1           4           4           4           3           4           1           1           1           3           1           1           5           6           6           3           6           1           2           2           1           1           2           2           1           3           6      23       9      11      20      17      14      10      41
           6           2         509           2          17           4          11           1           1           2           2           2           1           4           3           3           1           3           2           2           3           4           2           4           1           4           2           2           1           4           1           3           4           4           4           2           3           3           4           4           4           4           5           5           5           5           8      24      11      15      26      12      16      28      56
           6           2         510           1          17           4          11           1           1           3           2           1           2           3           2           1           2           2           1           1           2           2           2           2           3           3           2           1           1           2           1           2           5           5           6           3           6           5           2           4           6           4           4           4           4           6           9      19       8      10      18      16      20      28      64
           6           2         511           2          17           4          11           1           1           3           2           1           2           4           3           4           3           4           1           1           3           3           4           4           4           4           4           3           4           4           4           4           5           5           5           3           6           2           4           4           4           5           5           5           4           4           8      39      11      17      28      15      19      27      61
           6           2         512           1          17           4          11           3           1           3           2           2           2           2           2           2           1           3           2           1           1           3           2           3           3           3           2           2           1           2           1           4           4           4           5           4           6           4           2           3           5           3           3           3           5           5           7      23      10       9      19      13      19      24      56
           6           2         513           2          16           4          11           3           2           4           1           1           4           3           3           2           1           2           4           4           4           3           4           2           4           3           4           2           4           4           4           4           3           2           2           2           1           1           6           5           2           6           2           2           3           1           2      35      17      13      30       7      15      16      38
           6           2         514           2          17           4          11           2           1           3           2           2           1           2           1           1           1           2           3           3           1           2           1           2           2           1           1           1           1           2           2           1           5           4           2           2           5           4           5           4           5           5           6           5           5           5           7      14      10       7      17      11      20      31      62
           6           2         515           2          17           4          11           3           1           3           2           2           2           2           2           1           1           2           2           2           2           1           2           2           2           3           2           1           1           2           1           2           5           5           5           5           2           3           4           3           5           5           4           4           5           5           7      18      10       7      17      15      17      28      60
           6           2         516           1          17           4          11           2           2           3           2           1           2           3           1           2           1           3           2           1           1           2           2           2           3           2           2           1           2           4           2           4           4           4           4           3           3           1           2           2           5           5           5           4           4           5           6      24       9       9      18      12      11      28      51
           6           2         517           1          17           4          11           1           1           2           2           1           3           3           2           1           1           3           3           3           2           1           2           1           2           1           1           1           1           2           1           2           5           5           5           2           4           3           4           4           5           4           4           4           6           4           8      14      14       8      22      15      17      27      59
           6           2         518           1          17           4          11           2           2           2           2           2           2           1           1           2           1           3           1           2           1           2           2           2           1           2           1           3           1           2           1           2           6           5           6           4           6           5           5           5           4           5           6           4           6           5           9      17       9       7      16      17      25      30      72
           6           2         519           1          16           4          11           4           1           2           2           1           1           1           1           1           1           3           1           2           1           1           1           4           2           4           2           1                       2           2           1           6           5           6           1           5           1                                   6           5           5           2           6           2           7               8       5      13      17              26        
           6           2         520           2          18           4          11           3           3           3           2           2           3           3           3           4           1           3           3           2           1           4           3           4           2           3           2           2           1           4           2           3           4           3           5           1           5           2           3           1           5           5           5           5           5           5           8      26      14      13      27      12      12      30      54
           6           2         521           2          17           4          11           3           1           3           1           1           2           1           1           2           1           2           1           2           2           1           4           3           3           2           2           1           2           2           2           4           5           4           4           3           6           3           3           3           4           4           4           4           5           4           7      25       8       7      15      13      18      25      56
           6           2         522           2          18           4          11           3           3           3           2           1           2           2           3           3           1           3           2           2           3           3           1           2           2           2           2           2           2           2           2           2           4           4           4           4           4           2           1           3           4           3           2           3           3           2           5      19      12      12      24      12      14      17      43
           6           2         523           1          17           4          11           1           1           3           2           2           1           3           2           2           2           2           1           3           3           1           2           3           2           2           2           2           3           2           1           2           4           4           4           4           4           4           4           4           4           4           4           4           4           4                  21       9      11      20      12      20      24      56
           6           2         524           2          17           4          11           1           1           2           2           1           1           2           3           3           3           4           2           3           4           4           4           4           4           4           1           4           3           4           2           4           5           5           6           5           6           1           2           3           4           5           6           6           6           6           7      34      13      16      29      16      17      33      66
           6           2         525           1          17           4          11           2           2           2           2           1           1           1           1           1           2           3           1           1           1           1           1           2           1           3           1           2           1           2           1           3           5           4           6           1           2           2           2           1           6           2           4           6           5           3           7      17       7       6      13      15       8      26      49
           6           2         527           1          18           4          11           3           3           4           2           2           3           2           3           1           1           1           1           3           4           2           2           4           1           2           1           1           1           2           1           2           4           3           4           1           5           2           3           3           4           2           5           2           4           2           6      17      11      10      21      11      14      19      44
           6           2         527           1          17           4          11           1           1           2           2           2           2           2           1           2           1           2           2           1           1           2           2           2           1           1           1           1           1           1           3           3           3           2           2           2           4           1           2           3           2           2           2           3           2           2           6      16       8       8      16       7      12      13      32
           6           2         528           1          17           4          11           2           2           2           2           2           1           2           1           4           1           1           3           2           3           4           1           3           1           1           1           2           1           2           1           3           4           5           5           3           5           2           2           1           6           5           6           6           6           5           7      16       8      14      22      14      13      34      61
           6           2         529           1          17           4          11           1           1           2           2           2           3           2           2           2           1           2           2           2           1           1           3           3           3           4           2           1           1           3           2           3           4           3           2           3           4           1           2           1           2           2           3           3           5           4           6      25      11       7      18       9      11      19      39
           6           2         530           1          17           4          11           1           1           1           2           1           1           1           1           2           1           4           4           3           2           1           3           2           2           3           1           2           3           2           4           4           4           6           6           1           2           1           1           2           2           1           6           1           3           2           6      26      13       7      20      16       7      15      38
           7           2         550           2          16           4          10           2           1           2           2           2           2           3           2           2           3           3           3           2           3           3           4           3           3           2           2           2           1           3           3           3           4           2                       1           3           2           4           3           2           2           4           3           3           3           6      26      12      14      26              13      17        
           7           2         551           2          16           4          10           2           2           2           2           2           2           1           1           1           1           1           1           1           1           2           1           1           1           1           1           1           1           1           1           1           5           4           5           3           6           4           3           3           5           5           5           3           4           5           7      10       6       6      12      14      19      27      60
           7           2         552           1          16           4          10           3           2           3           2           1           1           1           2           2           3           4           2           1           4           2           2           1           3           1           3           4           4           2           1           3           6           6           6           6           6           6           6           6           6           6           6           6           6           6           6      24      10      12      22      18      30      36      84
           7           2         553           2          16           4          10           1           1           3           2           2           2           4           1           2           1           1           1           2           3           3           3           4           4           3           3           1           4           4           1           1           4           5           5           4           6           3           2           2           5           6           4           4           5           5           7      28       7      13      20      14      17      29      60
           7           2         554           1          16           4          10           2           2           3           2           2           1           1           2           2           3           1           2           4           1           2           1           1           1           1           1           1           1           1           1           1           6           6           6           6           6           6           6           6           6           6           6           6           6           6           6      10      10       9      19      18      30      36      84
           7           2         555           2          16           4          10           1           1           2           2           2           2           3           2           2           1           3           1           1           1           3           2           1           3           3           1           1           2           2           3           2           5           5           4           4           5           3           3           2           5           5           6           5           4           4           7      20       9      10      19      14      17      29      60
           7           2         556           2          16           4          10           1           1           2           2           2           2           3           1           2           1           2           1           1           1           2           2           2           2           2           1           1           1           1           1           1           5           4           5           4           6           4           4           4           5           5           6           4           5           6           9      14       7       9      16      14      22      31      67
           7           2         557           1          16           4          10           1           1           3           2           2           2           2           1           1           1           3           1           2           2           1           1           2           2           2           1           1           2           2           1           2           4           4           4           3           6           5           5           4           5           4           4           5           4           5           9      16       9       7      16      12      23      27      62
           7           2         558           1          16           4          10           1           1           3           2           2           2           3           2           1           1           1           1           2           1           1           2           3           2           2           1           1           1           1           1           2           5           4           4           3           5           3           3           3           4           5           6           6           6           2           7      16       8       7      15      13      17      29      59
           7           2         559           2          17           4          10           1           1           3           2           2           1           2           3           1           1           2           1           2           1           1           2           3           2           3           1           2           2           1           2           1           5           5           5           3           6           4           4           6           5           5           6           5           4           5           7      19       9       6      15      15      23      30      68
           7           2         560           2          16           4          10           2           2           3           1           2           2           2           4           1           1           4           1           4           2           1           2           4           4           4           4           4           4           4           2           4           2           1           2           4           6           5           2           2           2           2           6           6           6           3           6      36      15       7      22       5      19      25      49
           7           2         561           2          17           4          10           1           1           3           2           2           1           2           1           1           2           2           1           1           1           2           1           1           1           1           1           1           1           1           1           1           6           5           6           5           6           5           6           6           6           5           6           6           6           6           9      10       6       8      14      17      28      35      80
           7           2         562           2          16           4          10           1           1           3           2           1           2           2           1           2           1           2           2           3           2           2           4           4           4           4           3           4           4           4           3           4           6           5           6           2           6           5           2           3           5           5           5           4           4           6           7      38      10       9      19      17      18      29      64
           7           2         563           2          16           4          10           3           1           2           1           2           2           2           3           1           1           3           1           2           2           2           2           3           3           2           1           1           2           3           1           2           5           4           6           2           6           1           3           3           4           6           6           4           5           4           9      20      11       8      19      15      15      29      59
           7           2         564           1          16           4          10           1           1           2           2           2           2           2           2           1           4           2           4           3           4           3           3           3           4           4           3           4           3           3           2           3           6           6           1           5           6           1           1           1           5           5           3           5           2           4           7      32      13      14      27      13      14      24      51
           7           2         565           2          16           4          10           3           1           3           1           2           3           3           3           3           2           1           1           3           2           3           2           2           3           3           1           1           4           1           2           2           4           3           6           2           5           3           6           2           5           4           6           5           4           5           7      21      11      13      24      13      18      29      60
           7           2         566           2          16           4          10           1           1           2           2           2           2           2           3           1           2           3           1           2           2           1           2           3           4           3           1           1           3           2           2           3           5           5           6           3           6           1           4           1           5           5           5           6           6           5           8      24      11       8      19      16      15      32      63
           7           2         567           2          16           4          10           1           1           3           2           2           2           2           3           3           1           2           4           2           3           3           3           2           2           2           2           3           3           2           1           1           5           5           5           6           6           5           3           2           4           6           5           6           6           6           6      21      13      12      25      15      22      33      70
           7           2         568           2          15           4          10           2           1           3           2           1           2           3           2           1           1           2           1           1           1           2           1           2           3           2           2           2           3           2           1           2           4           3           3           1           6           6           5           4           3           3           5           4           4           3           7      20       8       8      16      10      22      22      54
           7           2         569           2          16           4          10           1           2           2           2           1           2           2           1           1           1           2           2           1           1           2           2           2           2           2           1           1           1           2           1           1           4           3           5           1           2           1           2           1           2           4           6           2           3           2           8      15       8       7      15      12       7      19      38
           7           2         570           2          16           4          10           3           1           3           1           2           2           1           1           1           1           1           2           1           1           2           1           3           2           2           1           1           1           2           1           1           5           5           6           5           6           6           5           6           6           6           6           6           6           6           5      15       7       6      13      16      28      36      80
